2004,后天,8250
2004,特洛伊,6407
2004,蜘蛛侠2,5200
2004,新警察故事,4300
2004,张思德,4000
2004,哈利波特与阿兹卡班的囚徒,3870
2004,亚瑟王,2740
2004,冷山,2650
2004,千机变2,2300
2004,怒海争锋,2040
2004,天黑请闭眼,2000
2004,加菲猫,2000
2004,反恐特警组,1600
2004,恋爱中的宝贝,1500
2004,我，机器人,1500
2004,龙凤斗,1400
2004,飞鹰,1400
2004,记忆裂痕,1400
2004,魔幻厨房,1250
2004,怪物史莱克2,1200
2004,暗流2：末日天使,1200
2004,大城小事,800
2004,救命,800
2004,云梯49,800
2004,郁金香方方,710
2004,求爱上上签,700
2004,大事件,650
2004,邓小平·1928,600
2004,暖,600
2004,可可西里,600
2004,野蛮师姐,600
2004,虎兄虎弟,600
2004,华纳巨星总动员,553
2004,茉莉花开,520
2004,单刀直入,520
2004,柔道龙虎榜,500
2004,花好月圆,500
2004,儿女一箩筐,500
2004,无法尖叫,450
2004,旺角黑夜,400
2004,六壮士,400
2004,蒙娜丽莎的微笑,400
2004,车神,400
2004,假如爱有天意,400
2004,自娱自乐,300
2004,新扎师兄,300
2004,鬼马狂想曲,300
2004,冲锋陷阵,300
2004,爆裂都市,300
2004,钢琴师,300
2004,夺命蜂巢,300
2004,七年很痒,260
2004,对垒特工,250
2004,妙探神威,200
2004,枪林恋曲,200
2004,飞侠小白龙,200
2004,20、30、40,150
2004,我爱天上人间,120
2004,我的法兰西岁月,100
2004,时差7小时,100
2004,了不起的爸爸,90
2004,恋情告急,60
2005,无极,17500
2005,金刚,10231
2005,神话,9700
2005,哈利波特与火焰杯,9400
2005,七剑,8345
2005,星球大战前传3：西斯的复仇,7554
2005,头文字D,6300
2005,史密斯行动,6200
2005,世界大战,5300
2005,情癫大圣,5000
2005,韩城攻略,4100
2005,国家宝藏,3600
2005,佐罗传奇,3060
2005,如果·爱,3000
2005,千里走单骑,3000
2005,马达加斯加,2820
2005,翻译风波,2800
2005,绝密飞行,2800
2005,任长霞,2600
2005,狂蟒之灾2：搜寻血兰,2540
2005,蝙蝠侠与罗宾,2200
2005,生死牛玉儒,2000
2005,神奇4侠,2000
2005,三岔口,1600
2005,鲨鱼故事,1600
2005,凤凰劫,1500
2005,极限特工2,1450
2005,喜马拉雅星,1200
2005,美人依旧,1000
2005,孔雀,1000
2005,双龙间谍,950
2005,帝企鹅日记,950
2005,日落之后,908
2005,极地特快,900
2005,再说一次我爱你,880
2005,精武家庭,846
2005,一个陌生女人的来信,800
2005,猛龙,800
2005,童梦奇缘,784
2005,暖秋,660
2005,圣战士,650
2005,小丑奇兵,650
2005,长恨歌,600
2005,黑社会,600
2005,怪物,600
2005,我要飞上天,600
2005,导盲犬小Q,600
2005,千杯不醉,579
2005,地铁惊魂,550
2005,外出,520
2005,情人结,512
2005,七夜,500
2005,疑神疑鬼,450
2005,漫长的婚约,420
2005,一线声机,407
2005,做头,400
2005,青红,400
2005,逃之夭夭,400
2005,幸福终点站,383
2005,借兵,350
2005,异度空间,312
2005,为了胜利,300
2005,红孩儿大话火焰山,250
2005,瘦身,230
2005,世界,200
2005,独自等待,200
2005,蜂机,200
2005,温布尔登,200
2005,36警局,178
2005,诅咒,175
2005,后备甜心,175
2005,城市别动队,153
2005,狂飙战警,150
2005,煎炸三宝,140
2005,我的野蛮女老师,140
2005,雷鸟惊航,120
2005,破釜沉舟,111
2005,虫不知,110
2005,公主复仇记,107
2005,查理和巧克力工厂,100
2005,丘吉尔的好莱坞生涯,100
2005,哭泣的拳头,100
2005,不死情谜,95
2005,逃逃碰着黑,85
2005,姚明年,80
2005,囚车驶向圣地,77
2005,银饰,71
2005,总统浪漫史,70
2005,铁血昆仑关,62
2005,隐面人,60
2005,青春爱人事件,50
2005,妃子笑,50
2005,尼罗河恋人,50
2005,红颜,46
2005,布达拉宫,40
2005,风起云涌,32
2005,姐姐词典,30
2005,挚爱,26
2005,终极挑战,20
2005,电影往事,14
2005,秋雨,3
2006,满城尽带黄金甲,29100
2006,夜宴,13000
2006,达芬奇密码,10583
2006,霍元甲,10500
2006,宝贝计划,9400
2006,碟中谍3,8120
2006,伤城,7430
2006,海神号,6883
2006,墨攻,6700
2006,博物馆奇妙夜,6484
2006,纳尼亚传奇,6100
2006,超人归来,6238
2006,加菲猫2之双猫记,5673
2006,南极大冒险,5547
2006,龙虎门,4900
2006,冰河世纪2：冰川融解,3631
2006,云水谣,3600
2006,非常人贩2,3038
2006,迈阿密风云,3000
2006,疯狂的石头,2534
2006, ,2400
2006,来电惊魂,2375
2006,防火墙,2244
2006,世贸中心,2250
2006,一级戒备,2235
2006,赛车总动员,2150
2006,X战警：背水一战,2100
2006,决战帝国,1624
2006,大电影,1600
2006,丛林大反攻,1570
2006,撒哈拉骑兵,1400
2006,卧虎,1300
2006,野蛮秘笈,1250
2006,春田花花同学会,1200
2006,双层公寓,1200
2006,大道如天,1150
2006,空中决战,1065
2006,第601个电话,1053
2006,战鸽快飞,1049
2006,神秘群岛,1005
2006,侠盗魅影,1000
2006,章鱼东河惊魂,1000
2006,生死倒计时,950
2006,雏菊,930
2006,天生一对,830
2006,我的长征,800
2006,理发师,780
2006,天狗,680
2006,一球成名,678
2006,爱·在路上,600
2006,赛场大反攻,550
2006,购物狂,520
2006,好奇害死猫,500
2006,真水无香,493
2006,雾都孤儿,451
2006,西岳奇童,400
2006,魔比斯环,365
2006,玉战士,360
2006,黑帮暴徒,330
2006,左麟右李,320
2006,妄想,318
2006,面纱,302
2006,海洋朋友,300
2006,战神再现,300
2006,天亮以后不分手,250
2006,致命温柔,242
2006,无影剑,230
2006,伯爵夫人,220
2006,伊莎贝拉,210
2006,血战到底,200
2006,脊梁,198
2006,喜马拉雅王子,400
2006,天行者,200
2006,三分钟先生,350
2006,看上去很美,156
2006,生死托付,150
2006,上海伦巴,150
2006,痴男怨女,150
2006,野人传奇,150
2006,父子,185
2006,图雅的婚事,200
2006,圆明园,544
2006,茶色生香,129
2006,无穷动,120
2006,白色星球,300
2006,狗狗心事,118
2006,殷雪梅,105
2006,浅蓝深蓝,100
2006,爱心,100
2006,芳香之旅,100
2006,虎女龙驹,100
2006,人鱼朵朵,100
2006,女人，女人,96
2006,别惹蚂蚁,100
2006,爱上爱,75
2006,我要成名,115
2006,阿司匹林,65
2006,不能忘却的长征,60
2006,魔鬼天使,60
2006,求偶二人组,49
2006,新街口,40
2006,租期,39
2006,梦想照进现实,40
2006,网络少年,37
2006,又见梅兰芳,31
2006,我们俩,30
2006,三峡好人,30
2006,恋爱地图,30
2006,幸运搏击,74
2006,爱的是你,22
2006,别爱陌生人,17
2006,生死速递,17
2006,泥鳅也是鱼,13
2006,十日天堂,13
2006,情暖万家,600
2006,天使的翅膀,10
2006,塔克拉玛干,10
2008,赤壁(上),31747
2008,非诚勿扰,31400
2008,画皮,22930
2008,长江七号,19320
2008,功夫之王,18600
2008,功夫熊猫,17043
2008,007大破量子危机,13702
2008,梅兰芳,11400
2008,大灌篮,11268
2008,木乃伊3：龙帝之墓,11000
2008,全民超人汉考克,10500
2008,叶问,9430
2008,钢铁侠,9200
2008,纳尼亚传奇2：凯斯宾王子,8200
2008,通缉令,7198
2008,三国之见龙卸甲,7057
2008,国家宝藏：夺宝秘笈,6970
2008,地心历险记（3D）,6776
2008,无敌浩克,6000
2008,十全九美,5235
2008,闪电狗,4460
2008,保持通话,4448
2008,江山美人,4300
2008,水啸雾都,3900
2008,爱呼2：爱情左右,3320
2008,黄金罗盘,3285
2008,龙之战,2960
2008,风云决,2910
2008,剑蝶,2900
2008,桃花运,2880
2008,女人不坏,2280
2008,急速赛车手,2210
2008,深海寻人,2197
2008,大搜查,1763
2008,文雀,1630
2008,飓风营救,1600
2008,预见未来,1587
2008,超强台风,1542
2008,荒村客栈,1535
2008,烈焰奇侠：黄金军团,1530
2008,赎罪,1506
2008,证人,1500
2008,危情24小时,1464
2008,密码疑云,1451
2008,精舞门,1380
2008,花花型警,1300
2008,淘金俏冤家,1300
2008,生死新纪元,1280
2008,大雄的奇幻大冒险,1277
2008,李米的猜想,1200
2008,速度与激情之A2狂飙,1150
2008,黄石的孩子,1140
2008,我们这一家,1100
2008,极速漂移,1100
2008,深湖巨兽,900
2008,我叫刘跃进,820
2008,双食记,750
2008,错爱,730
2008,当幸福来敲门,710
2008,硬汉,700
2008,葫芦兄弟,697
2008,蝴蝶飞,660
2008,呆呆精灵,595
2008,傲慢与偏见,572
2008,即日起程,520
2008,夺标,448
2008,高卢英雄大战凯撒王子,430
2008,狼牙,400
2008,27套礼服,400
2008,婚礼2008,375
2008,神探,370
2008,救我,365
2008,5颗子弹,350
2008,欣月童话,294
2008,潜艇总动员,292
2008,武术之少年行,210
2008,立春,198
2008,食神争霸,197
2008,时尚先生,180
2008,秘岸,160
2008,狂蟒惊魂,150
2008,回到白垩纪,150
2008,过界,110
2008,奇幻精灵历险记,90
2008,哈！哈！哈！,87
2008,两个人的房间,80
2008,50米生死线,60
2008,左右,60
2008,铁血北疆曲,51
2008,野蛮的温柔,44
2008,糊涂神判,40
2008,他们的船,39
2008,千钧一发,23
2008,烽火,20
2008,买买提的2008,15
2008,扈三娘与矮脚虎王英,12
2007,变形金刚1,26870
2007,集结号,24601
2007,投名状,19935
2007,蜘蛛侠3,14500
2007,哈利波特与凤凰社,13789
2007,色·戒,12480
2007,加勒比海盗：世界的尽头,11810
2007,007：大战皇家赌场,9250
2007,门徒,6260
2007,龙骑士,3435
2007,男儿本色,3400
2007,忍者神龟,3371
2007,不能说的秘密,3330
2007,命运呼叫转移,3287
2007,导火线,3100
2007,天堂口,2971
2007,兄弟之生死同盟,2900
2007,铁三角,2820
2007,灵魂战车,2781
2007,虎胆龙威4,2750
2007,时空线索,2474
2007,谍影重重3,2300
2007,憨豆的黄金周,2180
2007,美食总动员,2120
2007,哆啦A梦06剧场版：大雄的恐龙,2080
2007,王者之心,1958
2007,狮口惊魂,1660
2007,太阳照常升起,1600
